date,name,position,change_dir,shares_before,shares_after,change_amount
2026-03-04,송동옥,,,0,0,0
2026-03-04,송석용,,,0,0,0
2026-03-04,송승만,,,0,0,0
2026-03-04,GEORGE WILLIAM LULHAM,,,0,0,0
2026-03-04,신태철,,,0,0,0
2026-03-04,심영아,,,0,0,0
2026-03-04,오용선,,,0,0,0
2026-03-04,우상준,,,0,0,0
2026-03-04,윤광석,,,0,0,0
2026-03-04,윤영찬,,,0,0,0
2026-03-04,이경준,,,0,0,0
2026-03-04,이동재,,,0,0,0
2026-03-04,이병태,,,0,0,0
2026-03-04,이상학,,,0,0,0
2026-03-04,이승준,,,0,0,0
2026-03-04,이응출,,,0,0,0
2026-03-04,이정진,,,0,0,0
2026-03-04,임준한,,,0,0,0
2026-03-04,장재홍,,,0,0,0
2026-03-04,정성헌,,,0,0,0
2026-03-04,정윤식,,,0,0,0
2026-03-04,정훈,,,0,0,0
2026-03-04,조재영,,,0,0,0
2026-03-04,주성호,,,0,0,0
2026-03-04,차형철,,,0,0,0
2026-03-04,최강희,,,0,0,0
2026-03-04,최혁동,,,0,0,0
2026-03-04,하소영,,,0,0,0
2026-03-04,한동원,,,0,0,0
2026-03-04,한용환,,,0,0,0
2026-03-04,한인영,,,0,0,0
2026-03-04,허창구,,,0,0,0
2026-03-04,홍대화,,,0,0,0
2026-03-04,황기현,,,0,0,0
2026-03-04,황성호,,,0,0,0
2026-03-04,김건태,,,0,0,0
2026-03-04,강준환,,,0,0,0
2026-03-04,신대경,,,0,0,0
2026-03-31,박준영,,,0,0,0
2026-04-03,송승만,,,0,0,0
2025-01-24,김영주,,,0,0,0
2025-02-24,오치범,,,0,0,0
2025-02-28,황성호,,,0,0,0
2025-02-28,강성열,,,0,0,0
2025-02-28,강준환,,,0,0,0
2025-02-28,권민석,,,0,0,0
2025-02-28,김건태,,,0,0,0
2025-02-28,김경동,,,0,0,0
2025-02-28,김규헌,,,0,0,0
2025-02-28,김남권,,,0,0,0
2025-02-28,김동필,,,0,0,0
2025-02-28,김만수,,,0,0,0
2025-02-28,김삼수,,,0,0,0
2025-02-28,김승택,,,0,0,0
2025-02-28,김영주,,,0,0,0
2025-02-28,김용범,,,0,0,0
2025-02-28,김정호,,,0,0,0
2025-02-28,김정후,,,0,0,0
2025-02-28,김종오,,,0,0,0
2025-02-28,김태성,,,0,0,0
2025-02-28,도학영,,,0,0,0
2025-02-28,맹경호,,,0,0,0
2025-02-28,민경성,,,0,0,0
2025-02-28,민기철,,,0,0,0
2025-02-28,박경신,,,0,0,0
2025-02-28,박성식,,,0,0,0
2025-02-28,박진원,,,0,0,0
2025-02-28,방경만,,,0,0,0
2025-02-28,백승규,,,0,0,0
2025-02-28,서대철,,,0,0,0
2025-02-28,성종훈,,,0,0,0
2025-02-28,소성섭,,,0,0,0
2025-02-28,송동옥,,,0,0,0
2025-02-28,송승만,,,0,0,0
2025-02-28,신대경,,,0,0,0
2025-02-28,신태철,,,0,0,0
2025-02-28,심영아,,,0,0,0
2025-02-28,오치범,,,0,0,0
2025-02-28,우상준,,,0,0,0
2025-02-28,윤광석,,,0,0,0
2025-02-28,윤영찬,,,0,0,0
2025-02-28,윤종빈,,,0,0,0
2025-02-28,이규범,,,0,0,0
2025-02-28,이동재,,,0,0,0
2025-02-28,이병태,,,0,0,0
2025-02-28,이상학,,,0,0,0
2025-02-28,이승준,,,0,0,0
2025-02-28,이응출,,,0,0,0
2025-02-28,이정진,,,0,0,0
2025-02-28,이정훈,,,0,0,0
2025-02-28,임왕섭,,,0,0,0
2025-02-28,임준한,,,0,0,0
2025-02-28,장재홍,,,0,0,0
2025-02-28,정성헌,,,0,0,0
2025-02-28,정윤식,,,0,0,0
2025-02-28,정훈,,,0,0,0
2025-02-28,조성문,,,0,0,0
2025-02-28,조재영,,,0,0,0
2025-02-28,GEORGE WILLIAM LULHAM,,,0,0,0
2025-02-28,차형철,,,0,0,0
2025-02-28,최재영,,,0,0,0
2025-02-28,한동원,,,0,0,0
2025-02-28,한용환,,,0,0,0
2025-02-28,허창구,,,0,0,0
2025-02-28,홍대화,,,0,0,0
2025-02-28,황기현,,,0,0,0
2025-07-18,배수민,,,0,0,0
2025-09-26,주성호,,,0,0,0
2025-12-16,차형철,,,0,0,0
2026-01-07,최혁동,,,0,0,0
2026-01-07,오용선,,,0,0,0
2026-03-04,강준환,,,0,0,0
2026-03-04,김건태,,,0,0,0
2026-03-04,김경동,,,0,0,0
2026-03-04,김남권,,,0,0,0
2026-03-04,김동필,,,0,0,0
2026-03-04,김만수,,,0,0,0
2026-03-04,김병기,,,0,0,0
2026-03-04,김승택,,,0,0,0
2026-03-04,김영주,,,0,0,0
2026-03-04,김용범,,,0,0,0
2026-03-04,김윤호,,,0,0,0
2026-03-04,김종오,,,0,0,0
2026-03-04,김태성,,,0,0,0
2026-03-04,구상훈,,,0,0,0
2026-03-04,권민석,,,0,0,0
2026-03-04,권영석,,,0,0,0
2026-03-04,권오선,,,0,0,0
2026-03-04,민기철,,,0,0,0
2026-03-04,박경신,,,0,0,0
2026-03-04,박진원,,,0,0,0
2026-03-04,방경만,,,0,0,0
2026-03-04,배수민,,,0,0,0
2026-03-04,백승규,,,0,0,0
2026-03-04,서대철,,,0,0,0
2026-03-04,서지철,,,0,0,0
2026-03-04,성종훈,,,0,0,0
2026-03-04,송동옥,,,0,0,0
2026-03-04,송석용,,,0,0,0
2026-03-04,송승만,,,0,0,0
2026-03-04,신대경,,,0,0,0
2026-03-04,신태철,,,0,0,0
2026-03-04,심영아,,,0,0,0
2026-03-04,오용선,,,0,0,0
2026-03-04,우상준,,,0,0,0
2026-03-04,윤광석,,,0,0,0
2026-03-04,윤영찬,,,0,0,0
2026-03-04,이경준,,,0,0,0
2026-03-04,이동재,,,0,0,0
2026-03-04,이병태,,,0,0,0
2026-03-04,이상학,,,0,0,0
2026-03-04,이승준,,,0,0,0
2026-03-04,이응출,,,0,0,0
2026-03-04,이정진,,,0,0,0
2026-03-04,임준한,,,0,0,0
2026-03-04,장재홍,,,0,0,0
2026-03-04,정성헌,,,0,0,0
2026-03-04,정윤식,,,0,0,0
2026-03-04,정훈,,,0,0,0
2026-03-04,조재영,,,0,0,0
2026-03-04,주성호,,,0,0,0
2026-03-04,차형철,,,0,0,0
2026-03-04,최강희,,,0,0,0
2026-03-04,최혁동,,,0,0,0
2026-03-04,하소영,,,0,0,0
2026-03-04,한동원,,,0,0,0
2026-03-04,한용환,,,0,0,0
2026-03-04,한인영,,,0,0,0
2026-03-04,허창구,,,0,0,0
2026-03-04,홍대화,,,0,0,0
2026-03-04,황기현,,,0,0,0
2026-03-04,황성호,,,0,0,0
2026-03-04,GEORGE WILLIAM LULHAM,,,0,0,0
2026-03-31,박준영,,,0,0,0
2026-04-03,송승만,,,0,0,0
