date,Close,Volume
2016-01-04,12950,3570066
2016-01-05,13200,3138923
2016-01-06,12650,1453369
2016-01-07,12650,854593
2016-01-08,12950,944044
2016-01-11,13500,1506618
2016-01-12,13400,807467
2016-01-13,13600,1134488
2016-01-14,13250,517578
2016-01-15,13250,515210
2016-01-18,13350,626507
2016-01-19,12900,554960
2016-01-20,12750,798002
2016-01-21,12650,670992
2016-01-22,11150,3921247
2016-01-25,10800,2195658
2016-01-26,10350,1279357
2016-01-27,11000,2883740
2016-01-28,11100,1374956
2016-01-29,12650,5485482
2016-02-01,12150,1355252
2016-02-02,11800,844092
2016-02-03,11100,1236328
2016-02-04,11250,1361206
2016-02-05,11000,1885584
2016-02-11,10350,1119240
2016-02-12,10600,2290106
2016-02-15,11050,1151008
2016-02-16,11100,881046
2016-02-17,10950,767704
2016-02-18,11550,1364801
2016-02-19,11200,848803
2016-02-22,11050,615350
2016-02-23,10850,956102
2016-02-24,9980,5845505
2016-02-25,9980,3272301
2016-02-26,9990,10990977
2016-02-29,9520,5117609
2016-03-02,9520,0
2016-03-03,9520,0
2016-03-04,9520,0
2016-03-07,9520,0
2016-03-08,9520,0
2016-03-09,9520,0
2016-03-10,9520,0
2016-03-11,9520,0
2016-03-14,9520,0
2016-03-15,9520,0
2016-03-16,9950,10703483
2016-03-17,9630,6934599
2016-03-18,9490,4175092
2016-03-21,9750,3071024
2016-03-22,10500,7292643
2016-03-23,11250,14610233
2016-03-24,11150,6780477
2016-03-25,11150,4456314
2016-03-28,10600,3375694
2016-03-29,11000,3377321
2016-03-30,10900,2643869
2016-03-31,10850,1760907
2016-04-01,10550,2842687
2016-04-04,10350,1928964
2016-04-05,10550,4567559
2016-04-06,10450,1970185
2016-04-07,10900,4190883
2016-04-08,11000,3544740
2016-04-11,11700,8015476
2016-04-12,11950,6136945
2016-04-14,12700,7536791
2016-04-15,12450,7121214
2016-04-18,12200,4356058
2016-04-19,12650,3981102
2016-04-20,12550,3826968
2016-04-21,12650,2707678
2016-04-22,12650,2259361
2016-04-25,12500,1884916
2016-04-26,12150,2892069
2016-04-27,12400,1752667
2016-04-28,12450,1986931
2016-04-29,12650,2002216
2016-05-02,12300,1426806
2016-05-03,12450,1108116
2016-05-04,12150,1832971
2016-05-09,11350,3339480
2016-05-10,11400,2610080
2016-05-11,11000,3317631
2016-05-12,11200,1533502
2016-05-13,11050,1403142
2016-05-16,11000,1466170
2016-05-17,10550,2867083
2016-05-18,10700,1607369
2016-05-19,10100,2532548
2016-05-20,10200,1543691
2016-05-23,9790,3177253
2016-05-24,9370,3747275
2016-05-25,9370,2204740
2016-05-26,9150,2778953
2016-05-27,9420,4187073
2016-05-30,9520,1530094
2016-05-31,9670,2528164
2016-06-01,9660,1332840
2016-06-02,9940,3070052
2016-06-03,9710,2283257
2016-06-07,9720,1980969
2016-06-08,9910,2343860
2016-06-09,9870,3439081
2016-06-10,10700,5898879
2016-06-13,10450,3151118
2016-06-14,10350,2255314
2016-06-15,10000,3119055
2016-06-16,9980,2073951
2016-06-17,10150,1440833
2016-06-20,10150,1432849
2016-06-21,10300,1261630
2016-06-22,10700,3193722
2016-06-23,10600,1522889
2016-06-24,10000,7468029
2016-06-27,9880,2600559
2016-06-28,10050,1981142
2016-06-29,10350,2177021
2016-06-30,10250,2113736
2016-07-01,10450,1839956
2016-07-04,10600,1131076
2016-07-05,10550,890287
2016-07-06,10100,1790265
2016-07-07,10200,1253343
2016-07-08,10150,1269240
2016-07-11,10450,1186635
2016-07-12,11200,6189897
2016-07-13,11350,3172415
2016-07-14,11300,2047961
2016-07-15,11200,1909268
2016-07-18,11550,2314919
2016-07-19,11200,1777989
