date,name,position,change_dir,shares_before,shares_after,change_amount
2026-01-07,김석원,,,0,0,0
2026-01-07,강경표,,,0,0,0
2026-01-07,나경환,,,0,0,0
2026-01-07,김태윤,,,0,0,0
2026-01-07,김일영,,,0,0,0
2026-01-07,조용철,,,0,0,0
2026-01-07,조동연,,,0,0,0
2026-01-07,조욱,,,0,0,0
2026-01-07,최훈원,,,0,0,0
2026-01-07,이승하,,,0,0,0
2026-01-07,김태희,,,0,0,0
2026-01-07,이상윤,,,0,0,0
2026-02-11,최재원,,,0,0,0
2026-03-06,김창보,,,0,0,0
2026-03-26,장정환,,,0,0,0
2026-03-27,하명복,,,0,0,0
2026-03-27,유영상,,,0,0,0
2026-03-27,한명진,,,0,0,0
2026-03-27,윤풍영,,,0,0,0
2026-04-29,임태섭,,,0,0,0
2026-04-29,노미경,,,0,0,0
2026-04-29,오혜연,,,0,0,0
2026-04-29,이성엽,,,0,0,0
2026-04-29,김창보,,,0,0,0
2026-05-18,강경표,,,0,0,0
2026-05-18,구현철,,,0,0,0
2026-05-18,권영상,,,0,0,0
2026-05-18,권해성,,,0,0,0
2026-05-18,김대성,,,0,0,0
2026-05-18,김명국,,,0,0,0
2026-05-18,김상범,,,0,0,0
2026-05-18,김지형,,,0,0,0
2026-05-18,김지훈,,,0,0,0
2026-05-18,김태석,,,0,0,0
2026-05-18,김태환,,,0,0,0
2026-05-18,김호근,,,0,0,0
2026-05-18,김희섭,,,0,0,0
2026-05-18,나경환,,,0,0,0
2026-05-18,류정환,,,0,0,0
2026-05-18,류탁기,,,0,0,0
2026-05-18,박병관,,,0,0,0
2026-05-18,복재원,,,0,0,0
2026-05-18,석지환,,,0,0,0
2026-05-18,성석함,,,0,0,0
2026-05-18,손영규,,,0,0,0
2026-05-18,손인혁,,,0,0,0
2026-05-18,양승지,,,0,0,0
2026-05-18,엄종환,,,0,0,0
2026-05-18,유영상,,,0,0,0
2026-05-18,윤재웅,,,0,0,0
2026-05-18,윤현상,,,0,0,0
2026-05-18,이갑재,,,0,0,0
2026-05-18,이승열,,,0,0,0
2026-05-18,이원희,,,0,0,0
2026-05-18,이재신,,,0,0,0
2026-05-18,이재준,,,0,0,0
2026-05-18,이정용,,,0,0,0
2026-05-18,이종훈,,,0,0,0
2026-05-18,이혜연,,,0,0,0
2026-05-18,정대덕,,,0,0,0
2026-05-18,조영록,,,0,0,0
2026-05-18,조용철,,,0,0,0
2026-05-18,조욱,,,0,0,0
2026-05-18,조익환,,,0,0,0
2026-05-18,조현덕,,,0,0,0
2026-05-18,차승수,,,0,0,0
2026-05-18,채영훈,,,0,0,0
2026-05-18,최용진,,,0,0,0
2026-05-18,최재원,,,0,0,0
2026-05-18,하명복,,,0,0,0
2026-05-18,하민용,,,0,0,0
2026-05-18,한명진,,,0,0,0
2026-05-18,홍선기,,,0,0,0
2026-05-18,황재만,,,0,0,0
