date,name,position,change_dir,shares_before,shares_after,change_amount
2025-07-31,윤태일,,,0,0,0
2025-07-31,이영춘,,,0,0,0
2025-07-31,조남진,,,0,0,0
2025-07-31,김성태,,,0,0,0
2025-07-31,한미향,,,0,0,0
2025-07-31,조은구,,,0,0,0
2025-07-31,박정엽,,,0,0,0
2025-07-31,나상권,,,0,0,0
2025-07-31,노호섭,,,0,0,0
2025-07-31,조용문,,,0,0,0
2025-07-31,손승락,,,0,0,0
2025-07-31,천성래,,,0,0,0
2025-07-31,권오철,,,0,0,0
2025-12-19,김무철,,,0,0,0
2025-12-19,최욱,,,0,0,0
2026-03-06,윤태화,,,0,0,0
2026-06-17,김성진,,,0,0,0
2026-06-30,선주현,,,0,0,0
2026-07-08,이정일,,,0,0,0
2026-07-08,곽재혁,,,0,0,0
2026-07-08,김대인,,,0,0,0
2026-07-16,조은구,,,0,0,0
2025-01-07,박정엽,,,0,0,0
2025-01-07,홍영준,,,0,0,0
2025-02-28,김성태,,,0,0,0
2025-02-28,엄기천,,,0,0,0
2025-03-10,조은구,,,0,0,0
2025-03-14,김인곤,,,0,0,0
2025-04-11,조은구,,,0,0,0
2025-05-28,윤태일,,,0,0,0
2025-05-28,정대형,,,0,0,0
2025-05-28,홍영준,,,0,0,0
2025-05-28,엄기천,,,0,0,0
2025-05-28,이영춘,,,0,0,0
2025-05-28,천성래,,,0,0,0
2025-05-28,손승락,,,0,0,0
2025-05-28,노호섭,,,0,0,0
2025-05-28,나상권,,,0,0,0
2025-05-28,한미향,,,0,0,0
2025-05-28,김성태,,,0,0,0
2025-06-02,조용문,,,0,0,0
2025-06-02,조남진,,,0,0,0
2025-06-02,박정엽,,,0,0,0
2025-06-02,김인곤,,,0,0,0
2025-06-02,조은구,,,0,0,0
2025-06-30,POSCO홀딩스,,,0,0,0
2025-07-01,엄기천,,,0,0,0
2025-07-01,홍영준,,,0,0,0
2025-07-01,정대형,,,0,0,0
2025-07-01,김인곤,,,0,0,0
2025-07-01,윤태일,,,0,0,0
2025-07-01,이영춘,,,0,0,0
2025-07-01,조남진,,,0,0,0
2025-07-01,김성태,,,0,0,0
2025-07-01,한미향,,,0,0,0
2025-07-01,조은구,,,0,0,0
2025-07-01,박정엽,,,0,0,0
2025-07-01,나상권,,,0,0,0
2025-07-01,노호섭,,,0,0,0
2025-07-01,조용문,,,0,0,0
2025-07-01,손승락,,,0,0,0
2025-07-01,천성래,,,0,0,0
2025-07-01,권오철,,,0,0,0
2025-07-01,윤태화,,,0,0,0
2025-07-31,엄기천,,,0,0,0
2025-07-31,홍영준,,,0,0,0
2025-07-31,POSCO홀딩스,,,0,0,0
2025-07-31,윤태화,,,0,0,0
2025-07-31,권오철,,,0,0,0
2025-07-31,천성래,,,0,0,0
2025-07-31,손승락,,,0,0,0
2025-07-31,조용문,,,0,0,0
2025-07-31,노호섭,,,0,0,0
2025-07-31,나상권,,,0,0,0
2025-07-31,정대형,,,0,0,0
2025-07-31,김인곤,,,0,0,0
2025-07-31,윤태일,,,0,0,0
2025-07-31,이영춘,,,0,0,0
2025-07-31,조남진,,,0,0,0
2025-07-31,김성태,,,0,0,0
2025-07-31,한미향,,,0,0,0
2025-07-31,조은구,,,0,0,0
2025-07-31,박정엽,,,0,0,0
2025-12-19,김무철,,,0,0,0
2025-12-19,최욱,,,0,0,0
2026-03-06,윤태화,,,0,0,0
2026-06-17,김성진,,,0,0,0
2026-06-30,선주현,,,0,0,0
2026-07-08,이정일,,,0,0,0
2026-07-08,곽재혁,,,0,0,0
2026-07-08,김대인,,,0,0,0
2026-07-16,조은구,,,0,0,0
