날짜,시가,고가,저가,종가,거래량
2017-03-27,9196.0,9529.0,8345.0,8587.0,6073382
2017-03-28,8713.0,8736.0,8173.0,8288.0,1351803
2017-03-29,8138.0,8138.0,7644.0,7679.0,1204745
2017-03-30,7678.0,7977.0,7483.0,7564.0,757604
2017-03-31,7632.0,7736.0,7333.0,7357.0,405434
2017-04-03,7437.0,7587.0,7276.0,7553.0,426192
2017-04-04,7587.0,7931.0,7460.0,7863.0,584743
2017-04-05,7885.0,7885.0,7690.0,7783.0,188765
2017-04-06,7770.0,7770.0,7356.0,7438.0,270905
2017-04-07,7425.0,7529.0,7310.0,7530.0,207944
2017-04-10,7529.0,7667.0,7437.0,7472.0,259483
2017-04-11,7333.0,8391.0,7322.0,8093.0,2133272
2017-04-12,8092.0,8644.0,8000.0,8507.0,1047073
2017-04-13,8495.0,8678.0,8287.0,8599.0,456633
2017-04-14,9081.0,9334.0,8828.0,9036.0,2911338
2017-04-17,8851.0,9219.0,8828.0,9174.0,1157952
2017-04-18,9150.0,9265.0,8966.0,9197.0,451552
2017-04-19,9219.0,9598.0,9104.0,9472.0,684852
2017-04-20,9471.0,9644.0,9311.0,9335.0,440218
2017-04-21,9425.0,9839.0,9150.0,9840.0,465286
2017-04-24,9955.0,10104.0,9782.0,9829.0,299452
2017-04-25,9839.0,10012.0,9702.0,9771.0,160053
2017-04-26,9874.0,9874.0,9483.0,9691.0,261445
2017-04-27,9265.0,9437.0,9127.0,9346.0,1500231
2017-04-28,9322.0,9587.0,9322.0,9588.0,504349
2017-05-02,9747.0,9747.0,9414.0,9565.0,202639
2017-05-04,9564.0,9805.0,9425.0,9771.0,273801
2017-05-08,9816.0,9816.0,9633.0,9691.0,166912
2017-05-10,9759.0,9759.0,9380.0,9449.0,274041
2017-05-11,9448.0,9621.0,9299.0,9599.0,382479
2017-05-12,9471.0,9644.0,9380.0,9599.0,203442
2017-05-15,9598.0,9598.0,9161.0,9403.0,451096
2017-05-16,9460.0,9471.0,8989.0,9024.0,366016
2017-05-17,8966.0,9081.0,8575.0,8737.0,355190
2017-05-18,8736.0,8989.0,8632.0,8967.0,361606
2017-05-19,8908.0,8989.0,8771.0,8852.0,261213
2017-05-22,8851.0,8943.0,8495.0,8703.0,266446
2017-05-23,8621.0,9012.0,8598.0,8967.0,244982
2017-05-24,8908.0,8954.0,8644.0,8794.0,192029
2017-05-25,8794.0,8966.0,8632.0,8703.0,173800
2017-05-26,8713.0,8862.0,8575.0,8794.0,176764
2017-05-29,8713.0,8954.0,8644.0,8748.0,174355
2017-05-30,8748.0,8989.0,8702.0,8944.0,289849
2017-05-31,8943.0,9035.0,8862.0,8967.0,168423
2017-06-01,8966.0,9380.0,8920.0,9197.0,533280
2017-06-02,9311.0,9345.0,9115.0,9116.0,222019
2017-06-05,9219.0,9242.0,8977.0,9116.0,160521
